ID_Objectif,ID_Projet,ID_Geo,Nom_Geo_1,Nom_Geo_2,ID_Localite,ID_Tache,Designation,Quantite_Prevue,ID_Materiel
ca80c5a3,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_PBA_HTA,PBA 12A800,10.0,46cfa5f8
d59c6756,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_PBA_HTA,PBA 13C800,7.0,d6344558
720de8a5,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_Cable_HTA,ASTER 54mm²,190.0,e9e0a228
141eb7b8,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_Cable_BT,PRC 50mm²,5190.0,8e6b4946
c392ef9d,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_Cable_BT,PRC 70mm²,3102.0,59dc5a38
93e644c3,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_DMT,Point Double DMT-CC,2.0,a4425df9
fee60c9d,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_IACM,IACM,2.0,21f4f4d7
44418f90,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_TFO,Transformateur 160 kVA,2.0,8ae558c8
7acb97c0,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_EP,EP,80.0,fbeef696
e905f8ad,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_Terre,Mise à la terre,55.0,002f1a3d
cafc02a9,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_Fouille_HTA,Fouille réseau haute tension,19.0,f03cfc0b
387eab7e,P2AE,,DONGA,Ouaké,DON_Oua_04,P2AE_Fouille_BT,Fouille réseau basse tension,199.0,e221b25e
7c451706,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_PBA_BT,PBA 11C650,3.0,26e8ec03
62b15656,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_PBA_BT,PBA 9A200,92.0,2ec17c4d
849fb9ed,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_PBA_BT,PBA 9A650,44.0,215ac167
4cb67980,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_PBA_BT,PBA 9C650,9.0,9c6af0a4
8fbbe74d,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_PBA_BT,PBA 9C800,1.0,526229bb
70899c15,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_PBA_HTA,PBA 11A1250,1.0,058e9b6a
180fc13d,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_PBA_HTA,PBA 12A800,12.0,46cfa5f8
b6e21ffe,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_PBA_HTA,PBA 13C800,3.0,d6344558
828315f2,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_Cable_HTA,ASTER 54mm²,65.0,e9e0a228
967d0529,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_Cable_BT,PRC 50mm²,5155.0,8e6b4946
f69fd041,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_Cable_BT,PRC 70mm²,3855.0,59dc5a38
7d1c4a9c,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
36716f06,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_IACM,IACM,1.0,21f4f4d7
248bee2c,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_TFO,Transformateur 160 kVA,1.0,8ae558c8
f4254fd6,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_EP,EP,84.0,fbeef696
545c9836,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_Terre,Mise à la terre,34.0,002f1a3d
06205ca3,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_Fouille_HTA,Fouille réseau haute tension,16.0,f03cfc0b
f07c5d8d,P2AE,,DONGA,Ouaké,DON_Oua_05,P2AE_Fouille_BT,Fouille réseau basse tension,167.0,e221b25e
acb41d19,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_PBA_BT,PBA 9A200,52.0,2ec17c4d
73f914d0,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_PBA_HTA,PBA 11A1250,0.0,058e9b6a
0f27a0d0,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_Cable_HTA,ASTER 75mm²,0.0,630f858d
8c94279b,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_Cable_BT,PRC 70mm²,3156.0,59dc5a38
f9b5bb1c,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
af87ed42,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_IACM,IACM,1.0,21f4f4d7
962b8573,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_EP,EP,54.0,fbeef696
777f0856,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_Terre,Mise à la terre,37.0,002f1a3d
a088150e,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_Fouille_HTA,Fouille réseau haute tension,15.0,f03cfc0b
360f6f8f,P2AE,,BORGOU,N'Dali,BOR_Dal_01,P2AE_Fouille_BT,Fouille réseau basse tension,90.0,e221b25e
bd5582d1,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_PBA_BT,PBA 9A200,216.0,2ec17c4d
142ab1a2,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_PBA_BT,PBA 9A650,124.0,215ac167
48d58c9f,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_PBA_BT,PBA 9C650,21.0,9c6af0a4
4d649164,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_PBA_BT,PBA 9C800,1.0,526229bb
d313edd0,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_PBA_HTA,PBA 11A1250,1.0,058e9b6a
2a36a598,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_PBA_HTA,PBA 12A800,1.0,46cfa5f8
7fdf98e7,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_PBA_HTA,PBA 13A400,4.0,cd39f595
f855bd37,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_PBA_HTA,PBA 13C800,4.0,d6344558
1c080681,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_Cable_HTA,ASTER 54mm²,388.24,e9e0a228
2fab6710,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_Cable_BT,PRC 50mm²,10933.0,8e6b4946
223bf758,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_Cable_BT,PRC 70mm²,6214.0,59dc5a38
daeb4d01,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
5105b98b,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_IACM,IACM,1.0,21f4f4d7
2fd83668,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_EP,EP,130.0,fbeef696
28f9e9b0,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_Terre,Mise à la terre,101.0,002f1a3d
ee02887d,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_Fouille_HTA,Fouille réseau haute tension,10.0,f03cfc0b
570339fd,P2AE,,BORGOU,N'Dali,BOR_Dal_02,P2AE_Fouille_BT,Fouille réseau basse tension,363.0,e221b25e
e01f4baf,P2AE,,BORGOU,N'Dali,BOR_Dal_03,P2AE_PBA_BT,PBA 11C650,2.0,26e8ec03
e5474fbf,P2AE,,BORGOU,N'Dali,BOR_Dal_03,P2AE_PBA_BT,PBA 9A200,120.0,2ec17c4d
1c7fe0bd,P2AE,,BORGOU,N'Dali,BOR_Dal_03,P2AE_PBA_BT,PBA 9A650,101.0,215ac167
b4409b88,P2AE,,BORGOU,N'Dali,BOR_Dal_03,P2AE_PBA_BT,PBA 9C650,19.0,9c6af0a4
29e7d2b7,P2AE,,BORGOU,N'Dali,BOR_Dal_03,P2AE_Cable_BT,PRC 50mm²,7730.0,8e6b4946
db8db2ed,P2AE,,BORGOU,N'Dali,BOR_Dal_03,P2AE_Cable_BT,PRC 70mm²,2715.0,59dc5a38
3d5835ac,P2AE,,BORGOU,N'Dali,BOR_Dal_03,P2AE_EP,EP,61.0,fbeef696
d3104aeb,P2AE,,BORGOU,N'Dali,BOR_Dal_03,P2AE_Terre,Mise à la terre,49.0,002f1a3d
c346c06f,P2AE,,BORGOU,N'Dali,BOR_Dal_03,P2AE_Fouille_BT,Fouille réseau basse tension,242.0,e221b25e
69cedd8c,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_PBA_BT,PBA 9A200,71.0,2ec17c4d
8501u1557,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_PBA_BT,PBA 9A650,66.0,215ac167
cd4b4e10,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_PBA_BT,PBA 9C650,12.0,9c6af0a4
7abebc4d,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_PBA_BT,PBA 11C650,1.0,26e8ec03
9ab37f26,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_Cable_BT,PRC 70mm²,1980.0,59dc5a38
a59941e2,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_Cable_BT,PRC 50mm²,4010.0,8e6b4946
ce537eb5,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_PBA_HTA,PBA 13A400,4.0,cd39f595
56412c9f,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_PBA_HTA,PBA 12A800,1.0,46cfa5f8
40934e6c,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_PBA_HTA,PBA 11A1250,1.0,058e9b6a
2aa195e8,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_PBA_HTA,PBA 13C800,7.0,d6344558
514e4c9c,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_Cable_HTA,ASTER 54mm²,330.0,e9e0a228
c6d93d91,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
545b09d4,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_IACM,IACM,3.0,21f4f4d7
a9461dbe,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_TFO,Transformateur 160 kVA,9.0,8ae558c8
e48a05e7,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_EP,EP,57.0,fbeef696
e40d8d02,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_Terre,Mise à la terre,47.0,002f1a3d
b4e16d19,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_Fouille_HTA,Fouille réseau haute tension,13.0,f03cfc0b
5ba09d65,P2AE,,BORGOU,Parakou,BOR_Par_01,P2AE_Fouille_BT,Fouille réseau basse tension,148.0,e221b25e
1a0ec717,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_PBA_BT,PBA 9A200,229.0,2ec17c4d
9a4f792a,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_PBA_BT,PBA 9A650,126.0,215ac167
200c96ef,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_PBA_BT,PBA 9C650,15.0,9c6af0a4
7637eb98,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_PBA_HTA,PBA 11A1250,2.0,058e9b6a
de3d3c17,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_PBA_HTA,PBA 12A800,1.0,46cfa5f8
33e4c3ea,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_PBA_HTA,PBA 13A400,11.0,cd39f595
5d8db428,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_PBA_HTA,PBA 13C1250,1.0,50dc40e9
1abae342,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_PBA_HTA,PBA 13C800,7.0,d6344558
9b6c73b6,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_Cable_HTA,ASTER 54mm²,720.0,e9e0a228
912e4b06,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_Cable_BT,PRC 50mm²,13850.0,8e6b4946
effa4d16,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_Cable_BT,PRC 70mm²,7000.0,59dc5a38
34b184cc,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_DMT,Point Double DMT-CC,2.0,a4425df9
86fdb04f,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_IACM,IACM,2.0,21f4f4d7
de4a78fd,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_TFO,Transformateur 160 kVA,2.0,8ae558c8
81668c5f,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_EP,EP,119.0,fbeef696
6a5db012,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_Terre,Mise à la terre,102.0,002f1a3d
7b919569,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_Fouille_HTA,Fouille réseau haute tension,22.0,f03cfc0b
92d9fd75,P2AE,,BORGOU,Parakou,BOR_Par_02,P2AE_Fouille_BT,Fouille réseau basse tension,372.0,e221b25e
b9e5d6a0,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_PBA_BT,PBA 9A200,92.0,2ec17c4d
38c8a61c,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_PBA_BT,PBA 9A650,48.0,215ac167
350j39843,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_PBA_BT,PBA 9C650,6.0,9c6af0a4
b23a2ab1,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_PBA_HTA,PBA 11A1250,1.0,058e9b6a
bd2c83fa,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_PBA_HTA,PBA 12A800,1.0,46cfa5f8
68d7cac6,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_PBA_HTA,PBA 13A400,2.0,cd39f595
2z0510657,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_PBA_HTA,PBA 13C800,4.0,d6344558
3b9ae7bf,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_Cable_HTA,ASTER 54mm²,295.0,e9e0a228
1f16a896,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_Cable_BT,PRC 50mm²,3840.0,8e6b4946
f7cc5dad,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_Cable_BT,PRC 70mm²,2510.0,59dc5a38
c8be21e0,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_DMT,Point Double DMT-CC,1.0,a4425df9
ca18e069,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_IACM,IACM,1.0,21f4f4d7
327f754e,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_TFO,Transformateur 160 kVA,1.0,8ae558c8
a3d71cc5,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_EP,EP,44.0,fbeef696
3ef2793f,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_Terre,Mise à la terre,43.0,002f1a3d
34beb747,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_Fouille_HTA,Fouille réseau haute tension,8.0,f03cfc0b
14cbe35f,P2AE,,BORGOU,Parakou,BOR_Par_03,P2AE_Fouille_BT,Fouille réseau basse tension,146.0,e221b25e
7e8660c1,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_PBA_BT,PBA 11C650,20.0,29ef61f5
9efe5442,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_PBA_BT,PBA 9A200,288.0,2ec17c4d
ac6abb95,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_PBA_BT,PBA 9A650,188.0,215ac167
97db0e47,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_PBA_BT,PBA 9C650,30.0,9c6af0a4
0c10778f,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_PBA_BT,PBA 9C800,2.0,526229bb
aab08059,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_PBA_HTA,PBA 11A1250,4.0,058e9b6a
fbcc8526,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_PBA_HTA,PBA 12A800,4.0,46cfa5f8
d23ae406,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_PBA_HTA,PBA 13A400,34.0,cd39f595
feb50dad,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_PBA_HTA,PBA 13C1250,1.0,50dc40e9
426a87e2,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_PBA_HTA,PBA 13C800,17.0,d6344558
26260348o,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_Cable_HTA,ASTER 54mm²,957.0,e9e0a228
22c05b2e,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_Cable_HTA,ASTER 75mm²,2030.0,630f858d
ac110117,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_Cable_BT,PRC 50mm²,16330.0,8e6b4946
1a49aa89,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_Cable_BT,PRC 70mm²,8862.0,59dc5a38
3fb88553,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_DMT,Point Double DMT-CC,4.0,a4425df9
43130f43,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_IACM,IACM,4.0,21f4f4d7
79c2367b,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_TFO,Transformateur 160 kVA,4.0,8ae558c8
cbdc8e74,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_EP,EP,167.0,fbeef696
307b8a6d,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_Terre,Mise à la terre,175.0,002f1a3d
79b4008c,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_Fouille_HTA,Fouille réseau haute tension,60.0,f03cfc0b
419ae2a6,P2AE,,BORGOU,Parakou,BOR_Par_04,P2AE_Fouille_BT,Fouille réseau basse tension,607.0,e221b25e
b4a7ec84,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_PBA_BT,PBA 11C650,1.0,29ef61f5
e6bd2564,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_PBA_BT,PBA 9A200,258.0,2ec17c4d
6d898f41,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_PBA_BT,PBA 9A650,132.0,215ac167
746a34ce,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_PBA_BT,PBA 9C650,17.0,9c6af0a4
3ca71575,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_PBA_BT,PBA 9C800,1.0,526229bb
157f4e0c,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_PBA_HTA,PBA 11A1250,3.0,058e9b6a
9c29f0bc,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_PBA_HTA,PBA 12A800,4.0,46cfa5f8
3ecd0be7,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_PBA_HTA,PBA 13A400,26.0,cd39f595
7a7232fd,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_PBA_HTA,PBA 13C800,14.0,d6344558
68cec3dd,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_Cable_HTA,ASTER 54mm²,760.0,e9e0a228
f713eed8,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_Cable_HTA,ASTER 75mm²,1860.0,630f858d
37ee6cae,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_Cable_BT,PRC 50mm²,11370.0,8e6b4946
b0f9b68b,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_Cable_BT,PRC 70mm²,7800.0,59dc5a38
8e29400b,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_DMT,Point Double DMT-CC,3.0,a4425df9
faf4209c,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_IACM,IACM,3.0,21f4f4d7
79190c7d,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_TFO,Transformateur 160 kVA,3.0,8ae558c8
54f0712b,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_EP,EP,132.0,fbeef696
955c6d5f,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_Terre,Mise à la terre,126.0,002f1a3d
905bb8c6,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_Fouille_HTA,Fouille réseau haute tension,47.0,f03cfc0b
b0efc3b2,P2AE,,BORGOU,Parakou,BOR_Par_05,P2AE_Fouille_BT,Fouille réseau basse tension,412.0,e221b25e
7d3729b3,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_PBA_BT,PBA 9A200,217.0,2ec17c4d
d58d54da,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_PBA_BT,PBA 9A650,184.0,215ac167
e15ee0b1,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_PBA_BT,PBA 9C650,59.0,9c6af0a4
bbe7f1d1,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_PBA_HTA,PBA 11A1250,3.0,058e9b6a
205134bf,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_PBA_HTA,PBA 12A800,3.0,46cfa5f8
205f134bf,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_PBA_HTA,PBA 13A400,25.0,cd39f595
1652a548,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_PBA_HTA,PBA 13C800,26.0,d6344558
dc0d2840,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_Cable_HTA,ASTER 54mm²,790.0,e9e0a228
9cdf8375,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_Cable_HTA,ASTER 75mm²,1485.0,630f858d
22650bd9,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_Cable_BT,PRC 50mm²,12860.0,8e6b4946
296k79892,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_Cable_BT,PRC 70mm²,5770.0,59dc5a38
41e0e195,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_DMT,Point Double DMT-CC,3.0,a4425df9
20ee5d08,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_IACM,IACM,3.0,21f4f4d7
27d331ec,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_TFO,Transformateur 160 kVA,3.0,8ae558c8
9a496e0d,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_EP,EP,171.0,fbeef696
38f9cfe4,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_Terre,Mise à la terre,114.0,002f1a3d
67cd6881,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_Fouille_HTA,Fouille réseau haute tension,57.0,f03cfc0b
954ff139,P2AE,,BORGOU,Parakou,BOR_Par_06,P2AE_Fouille_BT,Fouille réseau basse tension,454.0,e221b25e
9f18285d,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_PBA_BT,PBA 11C650,16.0,29ef61f5
0be0e267,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_PBA_BT,PBA 9A200,623.0,2ec17c4d
fc4d9735,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_PBA_BT,PBA 9A650,374.0,215ac167
866a8b06,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_PBA_BT,PBA 9C650,53.0,9c6af0a4
43b071ab,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_PBA_HTA,PBA 11A1250,6.0,058e9b6a
6109a74a,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_PBA_HTA,PBA 12A800,7.0,46cfa5f8
c0eac664,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_PBA_HTA,PBA 13A400,43.0,cd39f595
6016206d,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_PBA_HTA,PBA 13C1250,4.0,50dc40e9
f07a2683,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_PBA_HTA,PBA 13C800,33.0,d6344558
14c7b85c,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_Cable_HTA,ASTER 54mm²,1868.0,e9e0a228
5feadc2f,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_Cable_HTA,ASTER 75mm²,1555.0,630f858d
70f53b98,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_Cable_BT,PRC 50mm²,32600.0,8e6b4946
ba715ede,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_Cable_BT,PRC 70mm²,16629.0,59dc5a38
6664c2c8,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_DMT,Point Double DMT-CC,6.0,a4425df9
0380d004,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_IACM,IACM,6.0,21f4f4d7
7e6d1447,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_TFO,Transformateur 160 kVA,6.0,8ae558c8
27bc4230,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_EP,EP,366.0,fbeef696
43a06dd5,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_Terre,Mise à la terre,316.0,002f1a3d
f13dcd0e,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_Fouille_HTA,Fouille réseau haute tension,93.0,f03cfc0b
9effd2fc,P2AE,,BORGOU,Parakou,BOR_Par_07,P2AE_Fouille_BT,Fouille réseau basse tension,1066.0,e221b25e
1ab69bbe,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_PBA_BT,PBA 11C650,3.0,29ef61f5
7392a1487,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_PBA_BT,PBA 9A200,377.0,2ec17c4d
83729d0e,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_PBA_BT,PBA 9A650,178.0,215ac167
4cb8d0a2,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_PBA_BT,PBA 9C650,35.0,9c6af0a4
f286993d,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_PBA_HTA,PBA 11A1250,3.0,058e9b6a
4e732755,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_PBA_HTA,PBA 12A800,3.0,46cfa5f8
1c48efae,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_PBA_HTA,PBA 13A400,27.0,cd39f595
6cf9058a,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_PBA_HTA,PBA 13C800,17.0,d6344558
7q0985427,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_Cable_HTA,ASTER 54mm²,630.0,e9e0a228
ff87e787,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_Cable_HTA,ASTER 75mm²,1360.0,630f858d
8ed3259b,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_Cable_BT,PRC 50mm²,17090.0,8e6b4946
f9076ae5,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_Cable_BT,PRC 70mm²,10750.0,59dc5a38
b013d28d,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_DMT,Point Double DMT-CC,3.0,a4425df9
07344f0a,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_IACM,IACM,3.0,21f4f4d7
852e4b42,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_TFO,Transformateur 160 kVA,3.0,8ae558c8
9e8519f3,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_EP,EP,183.0,fbeef696
8a069ed2,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_Terre,Mise à la terre,163.0,002f1a3d
ea81842f,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_Fouille_HTA,Fouille réseau haute tension,50.0,f03cfc0b
ba6c5e71,P2AE,,BORGOU,Parakou,BOR_Par_08,P2AE_Fouille_BT,Fouille réseau basse tension,596.0,e221b25e
