ID_Helper,ID_Objectif,ID_Localite,ID_Tache,Designation,Qte_Prevue,Taches,Poids,Qte_Realisee,Taux_Realisation,Qte_Prevue_Total,Avancement_Pondere,Localite,Nom_Geo_1,Categorie
HC-707,cd4b4e10,BOR_Par_01,P2AE_PBA_BT,PBA 9C650,12.0,PBA_BT,0.42,10.0,0.8333333333333334,150.0,0.027999999999999997,Assagbinin-Baka,BORGOU,Travaux BT
HC-708,7abebc4d,BOR_Par_01,P2AE_PBA_BT,PBA 11C650,1.0,PBA_BT,0.42,0.0,0.0,150.0,0.0,Assagbinin-Baka,BORGOU,Travaux BT
HC-709,9ab37f26,BOR_Par_01,P2AE_Cable_BT,PRC 70mm²,1980.0,Cable_BT,0.3111,0.0,0.0,5990.0,0.0,Assagbinin-Baka,BORGOU,Travaux BT
HC-710,a59941e2,BOR_Par_01,P2AE_Cable_BT,PRC 50mm²,4010.0,Cable_BT,0.3111,0.0,0.0,5990.0,0.0,Assagbinin-Baka,BORGOU,Travaux BT
HC-711,ce537eb5,BOR_Par_01,P2AE_PBA_HTA,PBA 13A400,4.0,PBA_HTA,0.3,0.0,0.0,13.0,0.0,Assagbinin-Baka,BORGOU,Travaux HTA
HC-712,56412c9f,BOR_Par_01,P2AE_PBA_HTA,PBA 12A800,1.0,PBA_HTA,0.3,0.0,0.0,13.0,0.0,Assagbinin-Baka,BORGOU,Travaux HTA
HC-713,40934e6c,BOR_Par_01,P2AE_PBA_HTA,PBA 11A1250,1.0,PBA_HTA,0.3,0.0,0.0,13.0,0.0,Assagbinin-Baka,BORGOU,Travaux HTA
HC-714,2aa195e8,BOR_Par_01,P2AE_PBA_HTA,PBA 13C800,7.0,PBA_HTA,0.3,0.0,0.0,13.0,0.0,Assagbinin-Baka,BORGOU,Travaux HTA
HC-715,514e4c9c,BOR_Par_01,P2AE_Cable_HTA,ASTER 54mm²,330.0,Cable_HTA,0.3333,0.0,0.0,330.0,0.0,Assagbinin-Baka,BORGOU,Travaux HTA
HC-716,c6d93d91,BOR_Par_01,P2AE_DMT,Point Double DMT-CC,1.0,DMT-CC,0.0833,0.0,0.0,1.0,0.0,Assagbinin-Baka,BORGOU,Travaux HTA
HC-717,545b09d4,BOR_Par_01,P2AE_IACM,IACM,3.0,IACM,0.0833,0.0,0.0,3.0,0.0,Assagbinin-Baka,BORGOU,Travaux HTA
HC-718,a9461dbe,BOR_Par_01,P2AE_TFO,Transformateur 160 kVA,9.0,TFO,0.1667,0.0,0.0,9.0,0.0,Assagbinin-Baka,BORGOU,Travaux HTA
HC-719,e48a05e7,BOR_Par_01,P2AE_EP,EP,57.0,EP,0.1556,0.0,0.0,57.0,0.0,Assagbinin-Baka,BORGOU,Travaux BT
HC-720,e40d8d02,BOR_Par_01,P2AE_Terre,Mise à la terre,47.0,Terre,0.0667,0.0,0.0,47.0,0.0,Assagbinin-Baka,BORGOU,Travaux BT
HC-721,b4e16d19,BOR_Par_01,P2AE_Fouille_HTA,Fouille réseau haute tension,13.0,Fouille_HTA,0.0333,12.0,0.9230769230769231,13.0,0.030738461538461544,Assagbinin-Baka,BORGOU,Travaux HTA
HC-722,5ba09d65,BOR_Par_01,P2AE_Fouille_BT,Fouille réseau basse tension,148.0,Fouille_BT,0.0467,74.0,0.5,148.0,0.02335,Assagbinin-Baka,BORGOU,Travaux BT
HC-723,1a0ec717,BOR_Par_02,P2AE_PBA_BT,PBA 9A200,229.0,PBA_BT,0.42,216.0,0.9432314410480349,370.0,0.2451891891891892,Banikani-Rose-croix,BORGOU,Travaux BT
HC-724,9a4f792a,BOR_Par_02,P2AE_PBA_BT,PBA 9A650,126.0,PBA_BT,0.42,115.0,0.9126984126984127,370.0,0.13054054054054054,Banikani-Rose-croix,BORGOU,Travaux BT
HC-725,200c96ef,BOR_Par_02,P2AE_PBA_BT,PBA 9C650,15.0,PBA_BT,0.42,14.0,0.9333333333333333,370.0,0.015891891891891892,Banikani-Rose-croix,BORGOU,Travaux BT
HC-726,7637eb98,BOR_Par_02,P2AE_PBA_HTA,PBA 11A1250,2.0,PBA_HTA,0.3,1.0,0.5,24.0,0.012499999999999999,Banikani-Rose-croix,BORGOU,Travaux HTA
HC-727,de3d3c17,BOR_Par_02,P2AE_PBA_HTA,PBA 12A800,1.0,PBA_HTA,0.3,1.0,1.0,24.0,0.012499999999999999,Banikani-Rose-croix,BORGOU,Travaux HTA
HC-728,33e4c3ea,BOR_Par_02,P2AE_PBA_HTA,PBA 13A400,11.0,PBA_HTA,0.3,9.0,0.8181818181818182,24.0,0.11249999999999999,Banikani-Rose-croix,BORGOU,Travaux HTA
HC-729,5d8db428,BOR_Par_02,P2AE_PBA_HTA,PBA 13C1250,1.0,PBA_HTA,0.3,0.0,0.0,24.0,0.0,Banikani-Rose-croix,BORGOU,Travaux HTA
HC-730,1abae342,BOR_Par_02,P2AE_PBA_HTA,PBA 13C800,7.0,PBA_HTA,0.3,6.0,0.8571428571428571,24.0,0.075,Banikani-Rose-croix,BORGOU,Travaux HTA
HC-731,9b6c73b6,BOR_Par_02,P2AE_Cable_HTA,ASTER 54mm²,720.0,Cable_HTA,0.3333,0.0,0.0,720.0,0.0,Banikani-Rose-croix,BORGOU,Travaux HTA
HC-732,912e4b06,BOR_Par_02,P2AE_Cable_BT,PRC 50mm²,13850.0,Cable_BT,0.3111,0.0,0.0,20850.0,0.0,Banikani-Rose-croix,BORGOU,Travaux BT
HC-733,effa4d16,BOR_Par_02,P2AE_Cable_BT,PRC 70mm²,7000.0,Cable_BT,0.3111,0.0,0.0,20850.0,0.0,Banikani-Rose-croix,BORGOU,Travaux BT
HC-734,34b184cc,BOR_Par_02,P2AE_DMT,Point Double DMT-CC,2.0,DMT-CC,0.0833,0.0,0.0,2.0,0.0,Banikani-Rose-croix,BORGOU,Travaux HTA
HC-735,86fdb04f,BOR_Par_02,P2AE_IACM,IACM,2.0,IACM,0.0833,0.0,0.0,2.0,0.0,Banikani-Rose-croix,BORGOU,Travaux HTA
HC-736,de4a78fd,BOR_Par_02,P2AE_TFO,Transformateur 160 kVA,2.0,TFO,0.1667,0.0,0.0,2.0,0.0,Banikani-Rose-croix,BORGOU,Travaux HTA
HC-737,81668c5f,BOR_Par_02,P2AE_EP,EP,119.0,EP,0.1556,0.0,0.0,119.0,0.0,Banikani-Rose-croix,BORGOU,Travaux BT
HC-738,6a5db012,BOR_Par_02,P2AE_Terre,Mise à la terre,102.0,Terre,0.0667,0.0,0.0,102.0,0.0,Banikani-Rose-croix,BORGOU,Travaux BT
HC-739,7b919569,BOR_Par_02,P2AE_Fouille_HTA,Fouille réseau haute tension,22.0,Fouille_HTA,0.0333,0.0,0.0,22.0,0.0,Banikani-Rose-croix,BORGOU,Travaux HTA
HC-740,92d9fd75,BOR_Par_02,P2AE_Fouille_BT,Fouille réseau basse tension,372.0,Fouille_BT,0.0467,227.0,0.6102150537634409,372.0,0.028497043010752687,Banikani-Rose-croix,BORGOU,Travaux BT
HC-741,b9e5d6a0,BOR_Par_03,P2AE_PBA_BT,PBA 9A200,92.0,PBA_BT,0.42,90.0,0.9782608695652174,146.0,0.2589041095890411,Zongo,BORGOU,Travaux BT
HC-742,38c8a61c,BOR_Par_03,P2AE_PBA_BT,PBA 9A650,48.0,PBA_BT,0.42,49.0,1.0,146.0,0.1380821917808219,Zongo,BORGOU,Travaux BT
HC-743,350j39843,BOR_Par_03,P2AE_PBA_BT,PBA 9C650,6.0,PBA_BT,0.42,7.0,1.0,146.0,0.017260273972602738,Zongo,BORGOU,Travaux BT
HC-744,b23a2ab1,BOR_Par_03,P2AE_PBA_HTA,PBA 11A1250,1.0,PBA_HTA,0.3,1.0,1.0,9.0,0.03333333333333333,Zongo,BORGOU,Travaux HTA
HC-745,bd2c83fa,BOR_Par_03,P2AE_PBA_HTA,PBA 12A800,1.0,PBA_HTA,0.3,1.0,1.0,9.0,0.03333333333333333,Zongo,BORGOU,Travaux HTA
HC-746,68d7cac6,BOR_Par_03,P2AE_PBA_HTA,PBA 13A400,2.0,PBA_HTA,0.3,2.0,1.0,9.0,0.06666666666666667,Zongo,BORGOU,Travaux HTA
HC-747,2z0510657,BOR_Par_03,P2AE_PBA_HTA,PBA 13C800,4.0,PBA_HTA,0.3,3.0,0.75,9.0,0.09999999999999998,Zongo,BORGOU,Travaux HTA
HC-748,3b9ae7bf,BOR_Par_03,P2AE_Cable_HTA,ASTER 54mm²,295.0,Cable_HTA,0.3333,292.0,0.9898305084745763,295.0,0.32991050847457626,Zongo,BORGOU,Travaux HTA
HC-749,1f16a896,BOR_Par_03,P2AE_Cable_BT,PRC 50mm²,3840.0,Cable_BT,0.3111,3235.0,0.8424479166666666,6350.0,0.1584895275590551,Zongo,BORGOU,Travaux BT
HC-750,f7cc5dad,BOR_Par_03,P2AE_Cable_BT,PRC 70mm²,2510.0,Cable_BT,0.3111,2420.0,0.9641434262948207,6350.0,0.11856094488188977,Zongo,BORGOU,Travaux BT
HC-751,c8be21e0,BOR_Par_03,P2AE_DMT,Point Double DMT-CC,1.0,DMT-CC,0.0833,0.0,0.0,1.0,0.0,Zongo,BORGOU,Travaux HTA
HC-752,ca18e069,BOR_Par_03,P2AE_IACM,IACM,1.0,IACM,0.0833,1.0,1.0,1.0,0.0833,Zongo,BORGOU,Travaux HTA
HC-753,327f754e,BOR_Par_03,P2AE_TFO,Transformateur 160 kVA,1.0,TFO,0.1667,0.0,0.0,1.0,0.0,Zongo,BORGOU,Travaux HTA
HC-754,a3d71cc5,BOR_Par_03,P2AE_EP,EP,44.0,EP,0.1556,0.0,0.0,44.0,0.0,Zongo,BORGOU,Travaux BT
HC-755,3ef2793f,BOR_Par_03,P2AE_Terre,Mise à la terre,43.0,Terre,0.0667,0.0,0.0,43.0,0.0,Zongo,BORGOU,Travaux BT
HC-756,34beb747,BOR_Par_03,P2AE_Fouille_HTA,Fouille réseau haute tension,8.0,Fouille_HTA,0.0333,8.0,1.0,8.0,0.0333,Zongo,BORGOU,Travaux HTA
HC-757,14cbe35f,BOR_Par_03,P2AE_Fouille_BT,Fouille réseau basse tension,146.0,Fouille_BT,0.0467,146.0,1.0,146.0,0.0467,Zongo,BORGOU,Travaux BT
HC-758,7e8660c1,BOR_Par_04,P2AE_PBA_BT,PBA 11C650,20.0,PBA_BT,0.42,18.0,0.9,528.0,0.014318181818181818,Guerma,BORGOU,Travaux BT
HC-759,9efe5442,BOR_Par_04,P2AE_PBA_BT,PBA 9A200,288.0,PBA_BT,0.42,285.0,0.9895833333333334,528.0,0.22670454545454544,Guerma,BORGOU,Travaux BT
HC-760,ac6abb95,BOR_Par_04,P2AE_PBA_BT,PBA 9A650,188.0,PBA_BT,0.42,182.0,0.9680851063829787,528.0,0.14477272727272728,Guerma,BORGOU,Travaux BT
HC-761,97db0e47,BOR_Par_04,P2AE_PBA_BT,PBA 9C650,30.0,PBA_BT,0.42,27.0,0.9,528.0,0.021477272727272727,Guerma,BORGOU,Travaux BT
HC-762,0c10778f,BOR_Par_04,P2AE_PBA_BT,PBA 9C800,2.0,PBA_BT,0.42,0.0,0.0,528.0,0.0,Guerma,BORGOU,Travaux BT
HC-763,aab08059,BOR_Par_04,P2AE_PBA_HTA,PBA 11A1250,4.0,PBA_HTA,0.3,4.0,1.0,64.0,0.01875,Guerma,BORGOU,Travaux HTA
HC-764,fbcc8526,BOR_Par_04,P2AE_PBA_HTA,PBA 12A800,4.0,PBA_HTA,0.3,3.0,0.75,64.0,0.014062499999999999,Guerma,BORGOU,Travaux HTA
HC-765,d23ae406,BOR_Par_04,P2AE_PBA_HTA,PBA 13A400,34.0,PBA_HTA,0.3,40.0,1.0,64.0,0.159375,Guerma,BORGOU,Travaux HTA
HC-766,feb50dad,BOR_Par_04,P2AE_PBA_HTA,PBA 13C1250,1.0,PBA_HTA,0.3,0.0,0.0,64.0,0.0,Guerma,BORGOU,Travaux HTA
HC-767,426a87e2,BOR_Par_04,P2AE_PBA_HTA,PBA 13C800,17.0,PBA_HTA,0.3,0.0,0.0,64.0,0.0,Guerma,BORGOU,Travaux HTA
HC-768,26260348o,BOR_Par_04,P2AE_Cable_HTA,ASTER 54mm²,957.0,Cable_HTA,0.3333,0.0,0.0,2987.0,0.0,Guerma,BORGOU,Travaux HTA
HC-769,22c05b2e,BOR_Par_04,P2AE_Cable_HTA,ASTER 75mm²,2030.0,Cable_HTA,0.3333,0.0,0.0,2987.0,0.0,Guerma,BORGOU,Travaux HTA
HC-770,ac110117,BOR_Par_04,P2AE_Cable_BT,PRC 50mm²,16330.0,Cable_BT,0.3111,0.0,0.0,25192.0,0.0,Guerma,BORGOU,Travaux BT
HC-771,1a49aa89,BOR_Par_04,P2AE_Cable_BT,PRC 70mm²,8862.0,Cable_BT,0.3111,0.0,0.0,25192.0,0.0,Guerma,BORGOU,Travaux BT
HC-772,3fb88553,BOR_Par_04,P2AE_DMT,Point Double DMT-CC,4.0,DMT-CC,0.0833,0.0,0.0,4.0,0.0,Guerma,BORGOU,Travaux HTA
HC-773,43130f43,BOR_Par_04,P2AE_IACM,IACM,4.0,IACM,0.0833,0.0,0.0,4.0,0.0,Guerma,BORGOU,Travaux HTA
HC-774,79c2367b,BOR_Par_04,P2AE_TFO,Transformateur 160 kVA,4.0,TFO,0.1667,0.0,0.0,4.0,0.0,Guerma,BORGOU,Travaux HTA
HC-775,cbdc8e74,BOR_Par_04,P2AE_EP,EP,167.0,EP,0.1556,0.0,0.0,167.0,0.0,Guerma,BORGOU,Travaux BT
HC-776,307b8a6d,BOR_Par_04,P2AE_Terre,Mise à la terre,175.0,Terre,0.0667,0.0,0.0,175.0,0.0,Guerma,BORGOU,Travaux BT
HC-777,79b4008c,BOR_Par_04,P2AE_Fouille_HTA,Fouille réseau haute tension,60.0,Fouille_HTA,0.0333,74.0,1.0,60.0,0.0333,Guerma,BORGOU,Travaux HTA
HC-778,419ae2a6,BOR_Par_04,P2AE_Fouille_BT,Fouille réseau basse tension,607.0,Fouille_BT,0.0467,459.0,0.7561779242174629,607.0,0.03531350906095552,Guerma,BORGOU,Travaux BT
HC-779,b4a7ec84,BOR_Par_05,P2AE_PBA_BT,PBA 11C650,1.0,PBA_BT,0.42,1.0,1.0,409.0,0.0010268948655256724,Bahmora,BORGOU,Travaux BT
HC-780,e6bd2564,BOR_Par_05,P2AE_PBA_BT,PBA 9A200,258.0,PBA_BT,0.42,258.0,1.0,409.0,0.2649388753056235,Bahmora,BORGOU,Travaux BT
HC-781,6d898f41,BOR_Par_05,P2AE_PBA_BT,PBA 9A650,132.0,PBA_BT,0.42,130.0,0.9848484848484849,409.0,0.1334963325183374,Bahmora,BORGOU,Travaux BT
HC-782,746a34ce,BOR_Par_05,P2AE_PBA_BT,PBA 9C650,17.0,PBA_BT,0.42,17.0,1.0,409.0,0.017457212713936427,Bahmora,BORGOU,Travaux BT
HC-783,3ca71575,BOR_Par_05,P2AE_PBA_BT,PBA 9C800,1.0,PBA_BT,0.42,0.0,0.0,409.0,0.0,Bahmora,BORGOU,Travaux BT
HC-784,157f4e0c,BOR_Par_05,P2AE_PBA_HTA,PBA 11A1250,3.0,PBA_HTA,0.3,3.0,1.0,50.0,0.018,Bahmora,BORGOU,Travaux HTA
HC-785,9c29f0bc,BOR_Par_05,P2AE_PBA_HTA,PBA 12A800,4.0,PBA_HTA,0.3,3.0,0.75,50.0,0.018,Bahmora,BORGOU,Travaux HTA
HC-786,3ecd0be7,BOR_Par_05,P2AE_PBA_HTA,PBA 13A400,26.0,PBA_HTA,0.3,26.0,1.0,50.0,0.156,Bahmora,BORGOU,Travaux HTA
HC-787,7a7232fd,BOR_Par_05,P2AE_PBA_HTA,PBA 13C800,14.0,PBA_HTA,0.3,12.0,0.8571428571428571,50.0,0.072,Bahmora,BORGOU,Travaux HTA
HC-788,68cec3dd,BOR_Par_05,P2AE_Cable_HTA,ASTER 54mm²,760.0,Cable_HTA,0.3333,0.0,0.0,2620.0,0.0,Bahmora,BORGOU,Travaux HTA
HC-789,f713eed8,BOR_Par_05,P2AE_Cable_HTA,ASTER 75mm²,1860.0,Cable_HTA,0.3333,0.0,0.0,2620.0,0.0,Bahmora,BORGOU,Travaux HTA
HC-790,37ee6cae,BOR_Par_05,P2AE_Cable_BT,PRC 50mm²,11370.0,Cable_BT,0.3111,0.0,0.0,19170.0,0.0,Bahmora,BORGOU,Travaux BT
HC-791,b0f9b68b,BOR_Par_05,P2AE_Cable_BT,PRC 70mm²,7800.0,Cable_BT,0.3111,0.0,0.0,19170.0,0.0,Bahmora,BORGOU,Travaux BT
HC-792,8e29400b,BOR_Par_05,P2AE_DMT,Point Double DMT-CC,3.0,DMT-CC,0.0833,0.0,0.0,3.0,0.0,Bahmora,BORGOU,Travaux HTA
HC-793,faf4209c,BOR_Par_05,P2AE_IACM,IACM,3.0,IACM,0.0833,0.0,0.0,3.0,0.0,Bahmora,BORGOU,Travaux HTA
HC-794,79190c7d,BOR_Par_05,P2AE_TFO,Transformateur 160 kVA,3.0,TFO,0.1667,0.0,0.0,3.0,0.0,Bahmora,BORGOU,Travaux HTA
HC-795,54f0712b,BOR_Par_05,P2AE_EP,EP,132.0,EP,0.1556,0.0,0.0,132.0,0.0,Bahmora,BORGOU,Travaux BT
HC-796,955c6d5f,BOR_Par_05,P2AE_Terre,Mise à la terre,126.0,Terre,0.0667,0.0,0.0,126.0,0.0,Bahmora,BORGOU,Travaux BT
HC-797,905bb8c6,BOR_Par_05,P2AE_Fouille_HTA,Fouille réseau haute tension,47.0,Fouille_HTA,0.0333,47.0,1.0,47.0,0.0333,Bahmora,BORGOU,Travaux HTA
HC-798,b0efc3b2,BOR_Par_05,P2AE_Fouille_BT,Fouille réseau basse tension,412.0,Fouille_BT,0.0467,406.0,0.9854368932038835,412.0,0.046019902912621355,Bahmora,BORGOU,Travaux BT
HC-799,7d3729b3,BOR_Par_06,P2AE_PBA_BT,PBA 9A200,217.0,PBA_BT,0.42,228.0,1.0,460.0,0.1981304347826087,Bawé,BORGOU,Travaux BT
HC-800,d58d54da,BOR_Par_06,P2AE_PBA_BT,PBA 9A650,184.0,PBA_BT,0.42,191.0,1.0,460.0,0.168,Bawé,BORGOU,Travaux BT
HC-801,e15ee0b1,BOR_Par_06,P2AE_PBA_BT,PBA 9C650,59.0,PBA_BT,0.42,62.0,1.0,460.0,0.05386956521739131,Bawé,BORGOU,Travaux BT
HC-802,bbe7f1d1,BOR_Par_06,P2AE_PBA_HTA,PBA 11A1250,3.0,PBA_HTA,0.3,2.0,0.6666666666666666,60.0,0.01,Bawé,BORGOU,Travaux HTA
HC-803,205134bf,BOR_Par_06,P2AE_PBA_HTA,PBA 12A800,3.0,PBA_HTA,0.3,2.0,0.6666666666666666,60.0,0.01,Bawé,BORGOU,Travaux HTA
HC-804,205f134bf,BOR_Par_06,P2AE_PBA_HTA,PBA 13A400,25.0,PBA_HTA,0.3,12.0,0.48,60.0,0.06,Bawé,BORGOU,Travaux HTA
HC-805,1652a548,BOR_Par_06,P2AE_PBA_HTA,PBA 13C800,26.0,PBA_HTA,0.3,10.0,0.38461538461538464,60.0,0.05,Bawé,BORGOU,Travaux HTA
HC-806,dc0d2840,BOR_Par_06,P2AE_Cable_HTA,ASTER 54mm²,790.0,Cable_HTA,0.3333,0.0,0.0,2275.0,0.0,Bawé,BORGOU,Travaux HTA
HC-807,9cdf8375,BOR_Par_06,P2AE_Cable_HTA,ASTER 75mm²,1485.0,Cable_HTA,0.3333,0.0,0.0,2275.0,0.0,Bawé,BORGOU,Travaux HTA
HC-808,22650bd9,BOR_Par_06,P2AE_Cable_BT,PRC 50mm²,12860.0,Cable_BT,0.3111,0.0,0.0,18630.0,0.0,Bawé,BORGOU,Travaux BT
HC-809,296k79892,BOR_Par_06,P2AE_Cable_BT,PRC 70mm²,5770.0,Cable_BT,0.3111,0.0,0.0,18630.0,0.0,Bawé,BORGOU,Travaux BT
HC-810,41e0e195,BOR_Par_06,P2AE_DMT,Point Double DMT-CC,3.0,DMT-CC,0.0833,0.0,0.0,3.0,0.0,Bawé,BORGOU,Travaux HTA
HC-811,20ee5d08,BOR_Par_06,P2AE_IACM,IACM,3.0,IACM,0.0833,0.0,0.0,3.0,0.0,Bawé,BORGOU,Travaux HTA
HC-812,27d331ec,BOR_Par_06,P2AE_TFO,Transformateur 160 kVA,3.0,TFO,0.1667,0.0,0.0,3.0,0.0,Bawé,BORGOU,Travaux HTA
HC-813,9a496e0d,BOR_Par_06,P2AE_EP,EP,171.0,EP,0.1556,0.0,0.0,171.0,0.0,Bawé,BORGOU,Travaux BT
HC-814,38f9cfe4,BOR_Par_06,P2AE_Terre,Mise à la terre,114.0,Terre,0.0667,0.0,0.0,114.0,0.0,Bawé,BORGOU,Travaux BT
HC-815,67cd6881,BOR_Par_06,P2AE_Fouille_HTA,Fouille réseau haute tension,57.0,Fouille_HTA,0.0333,32.0,0.5614035087719298,57.0,0.018694736842105264,Bawé,BORGOU,Travaux HTA
HC-816,954ff139,BOR_Par_06,P2AE_Fouille_BT,Fouille réseau basse tension,454.0,Fouille_BT,0.0467,481.0,1.0,454.0,0.0467,Bawé,BORGOU,Travaux BT
HC-817,9f18285d,BOR_Par_07,P2AE_PBA_BT,PBA 11C650,16.0,PBA_BT,0.42,6.0,0.375,1066.0,0.0023639774859287054,Thian,BORGOU,Travaux BT
HC-818,0be0e267,BOR_Par_07,P2AE_PBA_BT,PBA 9A200,623.0,PBA_BT,0.42,613.0,0.9839486356340289,1066.0,0.24151969981238275,Thian,BORGOU,Travaux BT
HC-819,fc4d9735,BOR_Par_07,P2AE_PBA_BT,PBA 9A650,374.0,PBA_BT,0.42,344.0,0.9197860962566845,1066.0,0.13553470919324578,Thian,BORGOU,Travaux BT
HC-820,866a8b06,BOR_Par_07,P2AE_PBA_BT,PBA 9C650,53.0,PBA_BT,0.42,53.0,1.0,1066.0,0.020881801125703564,Thian,BORGOU,Travaux BT
HC-821,43b071ab,BOR_Par_07,P2AE_PBA_HTA,PBA 11A1250,6.0,PBA_HTA,0.3,4.0,0.6666666666666666,99.0,0.012121212121212121,Thian,BORGOU,Travaux HTA
HC-822,6109a74a,BOR_Par_07,P2AE_PBA_HTA,PBA 12A800,7.0,PBA_HTA,0.3,5.0,0.7142857142857143,99.0,0.01515151515151515,Thian,BORGOU,Travaux HTA
HC-823,c0eac664,BOR_Par_07,P2AE_PBA_HTA,PBA 13A400,43.0,PBA_HTA,0.3,48.0,1.0,99.0,0.1303030303030303,Thian,BORGOU,Travaux HTA
HC-824,6016206d,BOR_Par_07,P2AE_PBA_HTA,PBA 13C1250,4.0,PBA_HTA,0.3,5.0,1.0,99.0,0.012121212121212121,Thian,BORGOU,Travaux HTA
HC-825,f07a2683,BOR_Par_07,P2AE_PBA_HTA,PBA 13C800,33.0,PBA_HTA,0.3,19.0,0.5757575757575758,99.0,0.05757575757575757,Thian,BORGOU,Travaux HTA
HC-826,14c7b85c,BOR_Par_07,P2AE_Cable_HTA,ASTER 54mm²,1868.0,Cable_HTA,0.3333,0.0,0.0,3423.0,0.0,Thian,BORGOU,Travaux HTA
HC-827,5feadc2f,BOR_Par_07,P2AE_Cable_HTA,ASTER 75mm²,1555.0,Cable_HTA,0.3333,0.0,0.0,3423.0,0.0,Thian,BORGOU,Travaux HTA
HC-828,70f53b98,BOR_Par_07,P2AE_Cable_BT,PRC 50mm²,32600.0,Cable_BT,0.3111,0.0,0.0,49229.0,0.0,Thian,BORGOU,Travaux BT
HC-829,ba715ede,BOR_Par_07,P2AE_Cable_BT,PRC 70mm²,16629.0,Cable_BT,0.3111,0.0,0.0,49229.0,0.0,Thian,BORGOU,Travaux BT
HC-830,6664c2c8,BOR_Par_07,P2AE_DMT,Point Double DMT-CC,6.0,DMT-CC,0.0833,0.0,0.0,6.0,0.0,Thian,BORGOU,Travaux HTA
HC-831,0380d004,BOR_Par_07,P2AE_IACM,IACM,6.0,IACM,0.0833,0.0,0.0,6.0,0.0,Thian,BORGOU,Travaux HTA
HC-832,7e6d1447,BOR_Par_07,P2AE_TFO,Transformateur 160 kVA,6.0,TFO,0.1667,0.0,0.0,6.0,0.0,Thian,BORGOU,Travaux HTA
HC-833,27bc4230,BOR_Par_07,P2AE_EP,EP,366.0,EP,0.1556,0.0,0.0,366.0,0.0,Thian,BORGOU,Travaux BT
HC-834,43a06dd5,BOR_Par_07,P2AE_Terre,Mise à la terre,316.0,Terre,0.0667,0.0,0.0,316.0,0.0,Thian,BORGOU,Travaux BT
HC-835,f13dcd0e,BOR_Par_07,P2AE_Fouille_HTA,Fouille réseau haute tension,93.0,Fouille_HTA,0.0333,87.0,0.9354838709677419,93.0,0.03115161290322581,Thian,BORGOU,Travaux HTA
HC-836,9effd2fc,BOR_Par_07,P2AE_Fouille_BT,Fouille réseau basse tension,1066.0,Fouille_BT,0.0467,934.0,0.8761726078799249,1066.0,0.040917260787992495,Thian,BORGOU,Travaux BT
HC-837,1ab69bbe,BOR_Par_08,P2AE_PBA_BT,PBA 11C650,3.0,PBA_BT,0.42,5.0,1.0,593.0,0.0021247892074198987,Kpérou-Guéra,BORGOU,Travaux BT
HC-838,7392a1487,BOR_Par_08,P2AE_PBA_BT,PBA 9A200,377.0,PBA_BT,0.42,379.0,1.0,593.0,0.2670151770657673,Kpérou-Guéra,BORGOU,Travaux BT
HC-839,83729d0e,BOR_Par_08,P2AE_PBA_BT,PBA 9A650,178.0,PBA_BT,0.42,167.0,0.9382022471910112,593.0,0.11827993254637437,Kpérou-Guéra,BORGOU,Travaux BT
HC-840,4cb8d0a2,BOR_Par_08,P2AE_PBA_BT,PBA 9C650,35.0,PBA_BT,0.42,34.0,0.9714285714285714,593.0,0.024080944350758852,Kpérou-Guéra,BORGOU,Travaux BT
HC-841,f286993d,BOR_Par_08,P2AE_PBA_HTA,PBA 11A1250,3.0,PBA_HTA,0.3,3.0,1.0,53.0,0.016981132075471698,Kpérou-Guéra,BORGOU,Travaux HTA
HC-842,4e732755,BOR_Par_08,P2AE_PBA_HTA,PBA 12A800,3.0,PBA_HTA,0.3,3.0,1.0,53.0,0.016981132075471698,Kpérou-Guéra,BORGOU,Travaux HTA
HC-843,1c48efae,BOR_Par_08,P2AE_PBA_HTA,PBA 13A400,27.0,PBA_HTA,0.3,27.0,1.0,53.0,0.15283018867924528,Kpérou-Guéra,BORGOU,Travaux HTA
HC-844,6cf9058a,BOR_Par_08,P2AE_PBA_HTA,PBA 13C800,17.0,PBA_HTA,0.3,17.0,1.0,53.0,0.09622641509433962,Kpérou-Guéra,BORGOU,Travaux HTA
HC-845,7q0985427,BOR_Par_08,P2AE_Cable_HTA,ASTER 54mm²,630.0,Cable_HTA,0.3333,624.25,0.9908730158730159,1990.0,0.10455403266331657,Kpérou-Guéra,BORGOU,Travaux HTA
HC-846,ff87e787,BOR_Par_08,P2AE_Cable_HTA,ASTER 75mm²,1360.0,Cable_HTA,0.3333,1404.1,1.0,1990.0,0.2277829145728643,Kpérou-Guéra,BORGOU,Travaux HTA
HC-847,8ed3259b,BOR_Par_08,P2AE_Cable_BT,PRC 50mm²,17090.0,Cable_BT,0.3111,16249.279999999999,0.9508063194850789,27840.0,0.18157869999999995,Kpérou-Guéra,BORGOU,Travaux BT
HC-848,f9076ae5,BOR_Par_08,P2AE_Cable_BT,PRC 70mm²,10750.0,Cable_BT,0.3111,10560.3,0.9823534883720929,27840.0,0.11800680064655171,Kpérou-Guéra,BORGOU,Travaux BT
HC-849,b013d28d,BOR_Par_08,P2AE_DMT,Point Double DMT-CC,3.0,DMT-CC,0.0833,3.0,1.0,3.0,0.0833,Kpérou-Guéra,BORGOU,Travaux HTA
