ID_Localite,Localite,Departement,ID_Tache,Date,Jours_Ecoules_Depuis_Debut_Chantier,Quantite_Nette_Jour,Quantite_Cumulee_Realisee,Qte_Prevue_Tache,Quantite_Restante_Tache,Taux_Realisation_Tache,Saisie_Aberrante_Neutralisee
ALI_Kan_03,Kéféré-Senté,ALIBORI,P2AE_PBA_BT,2026-04-20,518,1.0,15.0,33.0,18.0,0.45454545454545453,False
ALI_Kan_03,Kéféré-Senté,ALIBORI,P2AE_PBA_BT,2026-04-27,525,0.0,15.0,33.0,18.0,0.45454545454545453,False
ALI_Kan_03,Kéféré-Senté,ALIBORI,P2AE_PBA_BT,2026-05-31,559,0.0,15.0,33.0,18.0,0.45454545454545453,False
ALI_Kan_03,Kéféré-Senté,ALIBORI,P2AE_PBA_BT,2026-06-14,573,4.0,19.0,33.0,14.0,0.5757575757575758,False
ALI_Kan_03,Kéféré-Senté,ALIBORI,P2AE_PBA_HTA,2026-04-20,518,2.0,2.0,8.0,6.0,0.25,False
ALI_Kan_03,Kéféré-Senté,ALIBORI,P2AE_PBA_HTA,2026-04-27,525,0.0,2.0,8.0,6.0,0.25,False
ALI_Kan_03,Kéféré-Senté,ALIBORI,P2AE_PBA_HTA,2026-05-04,532,1.0,3.0,8.0,5.0,0.375,False
ALI_Kan_03,Kéféré-Senté,ALIBORI,P2AE_PBA_HTA,2026-06-14,573,2.0,5.0,8.0,3.0,0.625,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Cable_BT,2026-05-04,532,3915.8599999999997,3915.8599999999997,10370.0,6454.14,0.37761427193828345,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Cable_BT,2026-05-05,533,1000.0,4915.86,10370.0,5454.14,0.47404628736740595,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Cable_BT,2026-05-06,534,1137.63,6053.49,10370.0,4316.51,0.5837502410800386,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Cable_BT,2026-05-09,537,1764.05,7817.54,10370.0,2552.46,0.7538611378977821,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Cable_BT,2026-05-30,558,381.0,8198.539999999999,10370.0,2171.460000000001,0.7906017357762777,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Cable_HTA,2026-05-12,540,146.3,146.3,420.0,273.7,0.3483333333333334,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_EP,2026-07-21,610,67.0,67.0,94.0,27.0,0.7127659574468085,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Fouille_BT,2026-04-08,506,196.0,196.0,208.0,12.0,0.9423076923076923,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Fouille_BT,2026-04-20,518,146.0,342.0,208.0,0.0,1.5,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Fouille_BT,2026-04-27,525,-143.0,199.0,208.0,9.0,0.9567307692307693,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Fouille_BT,2026-05-04,532,8.0,207.0,208.0,1.0,0.9951923076923077,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Fouille_BT,2026-05-09,537,-3.0,204.0,208.0,4.0,0.9807692307692307,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Fouille_BT,2026-05-14,542,1.0,205.0,208.0,3.0,0.9855769230769231,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Fouille_HTA,2026-04-20,518,6.0,6.0,16.0,10.0,0.375,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Fouille_HTA,2026-04-27,525,0.0,6.0,16.0,10.0,0.375,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Fouille_HTA,2026-05-09,537,3.0,9.0,16.0,7.0,0.5625,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Fouille_HTA,2026-07-01,590,2.0,11.0,16.0,5.0,0.6875,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_IACM,2026-05-13,541,2.0,2.0,2.0,0.0,1.0,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_PBA_BT,2026-04-08,506,189.0,189.0,205.0,16.0,0.9219512195121952,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_PBA_BT,2026-04-12,510,1.0,190.0,205.0,15.0,0.926829268292683,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_PBA_BT,2026-04-20,518,5.0,195.0,205.0,10.0,0.9512195121951219,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_PBA_BT,2026-04-27,525,0.0,195.0,205.0,10.0,0.9512195121951219,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_PBA_BT,2026-05-04,532,7.0,202.0,205.0,3.0,0.9853658536585366,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_PBA_BT,2026-05-09,537,2.0,204.0,205.0,1.0,0.9951219512195122,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_PBA_BT,2026-05-19,547,1.0,205.0,205.0,0.0,1.0,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_PBA_BT,2026-05-31,559,0.0,205.0,205.0,0.0,1.0,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_PBA_HTA,2026-04-16,514,3.0,3.0,18.0,15.0,0.16666666666666666,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_PBA_HTA,2026-04-20,518,3.0,6.0,18.0,12.0,0.3333333333333333,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_PBA_HTA,2026-04-27,525,0.0,6.0,18.0,12.0,0.3333333333333333,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_PBA_HTA,2026-05-04,532,5.0,11.0,18.0,7.0,0.6111111111111112,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_PBA_HTA,2026-05-31,559,0.0,11.0,18.0,7.0,0.6111111111111112,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Terre,2026-05-23,551,38.0,38.0,74.0,36.0,0.5135135135135135,False
ALI_Kan_04,Ganssoso-Gbiga,ALIBORI,P2AE_Terre,2026-07-21,610,10.0,48.0,74.0,26.0,0.6486486486486487,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_Cable_BT,2026-05-04,532,1770.0,1770.0,2180.0,410.0,0.8119266055045872,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_Cable_BT,2026-05-14,542,260.0,2030.0,2180.0,150.0,0.9311926605504587,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_Cable_HTA,2026-05-15,543,150.0,150.0,190.0,40.0,0.7894736842105263,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_Fouille_BT,2026-04-08,506,41.0,41.0,53.0,12.0,0.7735849056603774,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_Fouille_BT,2026-04-20,518,8.0,49.0,53.0,4.0,0.9245283018867925,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_Fouille_BT,2026-04-27,525,4.0,53.0,53.0,0.0,1.0,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_Fouille_BT,2026-05-09,537,-2.0,51.0,53.0,2.0,0.9622641509433962,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_Fouille_HTA,2026-04-20,518,2.0,2.0,6.0,4.0,0.3333333333333333,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_Fouille_HTA,2026-04-27,525,1.0,3.0,6.0,3.0,0.5,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_Fouille_HTA,2026-05-10,538,2.0,5.0,6.0,1.0,0.8333333333333334,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_PBA_BT,2026-04-08,506,35.0,35.0,52.0,17.0,0.6730769230769231,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_PBA_BT,2026-04-12,510,11.0,46.0,52.0,6.0,0.8846153846153846,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_PBA_BT,2026-04-20,518,0.0,46.0,52.0,6.0,0.8846153846153846,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_PBA_BT,2026-04-27,525,6.0,52.0,52.0,0.0,1.0,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_PBA_BT,2026-05-31,559,22.0,74.0,52.0,0.0,1.4230769230769231,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_PBA_HTA,2026-04-12,510,2.0,2.0,7.0,5.0,0.2857142857142857,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_PBA_HTA,2026-04-20,518,0.0,2.0,7.0,5.0,0.2857142857142857,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_PBA_HTA,2026-04-27,525,1.0,3.0,7.0,4.0,0.42857142857142855,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_PBA_HTA,2026-05-04,532,3.0,6.0,7.0,1.0,0.8571428571428571,False
ALI_Kan_05,Soundou,ALIBORI,P2AE_PBA_HTA,2026-05-31,559,0.0,6.0,7.0,1.0,0.8571428571428571,False
ALI_Kan_06,Fafa,ALIBORI,P2AE_Cable_BT,2026-05-04,532,1772.5,1772.5,3360.0,1587.5,0.5275297619047619,False
ALI_Kan_06,Fafa,ALIBORI,P2AE_Cable_HTA,2026-05-03,531,58.18,58.18,100.0,41.82,0.5818,False
ALI_Kan_06,Fafa,ALIBORI,P2AE_Fouille_BT,2026-04-08,506,18.0,18.0,51.0,33.0,0.35294117647058826,False
ALI_Kan_06,Fafa,ALIBORI,P2AE_Fouille_BT,2026-04-20,518,39.0,57.0,51.0,0.0,1.1176470588235294,False
ALI_Kan_06,Fafa,ALIBORI,P2AE_Fouille_BT,2026-04-27,525,-11.0,46.0,51.0,5.0,0.9019607843137255,False
ALI_Kan_06,Fafa,ALIBORI,P2AE_Fouille_HTA,2026-04-20,518,1.0,1.0,16.0,15.0,0.0625,False
ALI_Kan_06,Fafa,ALIBORI,P2AE_Fouille_HTA,2026-04-27,525,1.0,2.0,16.0,14.0,0.125,False
ALI_Kan_06,Fafa,ALIBORI,P2AE_PBA_BT,2026-04-12,510,37.0,37.0,50.0,13.0,0.74,False
ALI_Kan_06,Fafa,ALIBORI,P2AE_PBA_BT,2026-04-20,518,0.0,37.0,50.0,13.0,0.74,False
ALI_Kan_06,Fafa,ALIBORI,P2AE_PBA_BT,2026-04-27,525,6.0,43.0,50.0,7.0,0.86,False
ALI_Kan_06,Fafa,ALIBORI,P2AE_PBA_HTA,2026-04-12,510,1.0,1.0,17.0,16.0,0.058823529411764705,False
ALI_Kan_06,Fafa,ALIBORI,P2AE_PBA_HTA,2026-04-20,518,0.0,1.0,17.0,16.0,0.058823529411764705,False
ALI_Kan_06,Fafa,ALIBORI,P2AE_PBA_HTA,2026-04-27,525,1.0,2.0,17.0,15.0,0.11764705882352941,False
ALI_Kan_06,Fafa,ALIBORI,P2AE_PBA_HTA,2026-05-04,532,1.0,3.0,17.0,14.0,0.17647058823529413,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_Cable_BT,2026-06-23,582,1274.0,1274.0,7680.0,6406.0,0.16588541666666667,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_Cable_BT,2026-06-24,583,877.0,2151.0,7680.0,5529.0,0.280078125,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_Cable_BT,2026-06-25,584,911.0,3062.0,7680.0,4618.0,0.39869791666666665,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_Cable_BT,2026-06-27,586,437.0,3499.0,7680.0,4181.0,0.45559895833333336,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_Cable_HTA,2026-08-10,630,49.72,49.72,330.0,280.28,0.15066666666666667,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_Cable_HTA,2026-08-12,632,84.91,134.63,330.0,195.37,0.407969696969697,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_Cable_HTA,2026-08-13,633,102.0,236.63,330.0,93.37,0.7170606060606061,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_DMT,2026-08-10,630,1.0,1.0,1.0,0.0,1.0,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_Fouille_BT,2026-04-06,504,0.0,0.0,159.0,159.0,0.0,True
ATA_Nat_01,Kotopounga,ATACORA,P2AE_Fouille_BT,2026-04-19,517,0.0,0.0,159.0,159.0,0.0,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_Fouille_HTA,2026-04-08,506,31.0,31.0,31.0,0.0,1.0,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_Fouille_HTA,2026-04-20,518,0.0,31.0,31.0,0.0,1.0,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_IACM,2026-08-10,630,1.0,1.0,1.0,0.0,1.0,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_PBA_BT,2026-04-07,505,141.0,141.0,158.0,17.0,0.8924050632911392,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_PBA_BT,2026-04-19,517,17.0,158.0,158.0,0.0,1.0,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_PBA_BT,2026-04-20,518,-3.0,155.0,158.0,3.0,0.9810126582278481,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_PBA_BT,2026-07-19,608,1.0,156.0,158.0,2.0,0.9873417721518988,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_PBA_BT,2026-07-24,613,0.0,156.0,158.0,2.0,0.9873417721518988,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_PBA_BT,2026-08-06,626,2.0,158.0,158.0,0.0,1.0,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_PBA_HTA,2026-04-08,506,7.0,7.0,32.0,25.0,0.21875,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_PBA_HTA,2026-04-20,518,0.0,7.0,32.0,25.0,0.21875,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_PBA_HTA,2026-05-09,537,0.0,7.0,32.0,25.0,0.21875,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_PBA_HTA,2026-07-19,608,1.0,8.0,32.0,24.0,0.25,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_PBA_HTA,2026-07-24,613,0.0,8.0,32.0,24.0,0.25,False
ATA_Nat_01,Kotopounga,ATACORA,P2AE_PBA_HTA,2026-08-06,626,13.0,21.0,32.0,11.0,0.65625,False
ATA_Nat_02,Winkè,ATACORA,P2AE_Cable_BT,2026-04-07,505,3941.0,3941.0,4180.0,239.0,0.942822966507177,False
ATA_Nat_02,Winkè,ATACORA,P2AE_Cable_BT,2026-04-12,510,0.0,3941.0,4180.0,239.0,0.942822966507177,False
ATA_Nat_02,Winkè,ATACORA,P2AE_Cable_BT,2026-04-20,518,189.0,4130.0,4180.0,50.0,0.9880382775119617,False
ATA_Nat_02,Winkè,ATACORA,P2AE_Cable_BT,2026-05-28,556,152.0,4282.0,4180.0,0.0,1.024401913875598,False
ATA_Nat_02,Winkè,ATACORA,P2AE_Cable_BT,2026-08-19,639,72.0,4354.0,4180.0,0.0,1.0416267942583732,False
ATA_Nat_02,Winkè,ATACORA,P2AE_Cable_HTA,2026-06-04,563,49.0,49.0,73.4,24.400000000000006,0.667574931880109,False
ATA_Nat_02,Winkè,ATACORA,P2AE_DMT,2026-08-17,637,1.0,1.0,1.0,0.0,1.0,False
ATA_Nat_02,Winkè,ATACORA,P2AE_EP,2026-08-17,637,19.0,19.0,46.0,27.0,0.41304347826086957,False
ATA_Nat_02,Winkè,ATACORA,P2AE_EP,2026-08-19,639,27.0,46.0,46.0,0.0,1.0,False
ATA_Nat_02,Winkè,ATACORA,P2AE_Fouille_BT,2026-04-06,504,0.0,0.0,104.0,104.0,0.0,True
ATA_Nat_02,Winkè,ATACORA,P2AE_Fouille_BT,2026-04-12,510,0.0,0.0,104.0,104.0,0.0,False
ATA_Nat_02,Winkè,ATACORA,P2AE_Fouille_BT,2026-04-19,517,0.0,0.0,104.0,104.0,0.0,False
ATA_Nat_02,Winkè,ATACORA,P2AE_Fouille_HTA,2026-04-08,506,3.0,3.0,3.0,0.0,1.0,False
ATA_Nat_02,Winkè,ATACORA,P2AE_IACM,2026-06-16,575,1.0,1.0,1.0,0.0,1.0,False
ATA_Nat_02,Winkè,ATACORA,P2AE_PBA_BT,2026-04-12,510,0.0,0.0,103.0,103.0,0.0,True
ATA_Nat_02,Winkè,ATACORA,P2AE_PBA_BT,2026-04-19,517,0.0,0.0,103.0,103.0,0.0,False
ATA_Nat_02,Winkè,ATACORA,P2AE_PBA_BT,2026-04-20,518,0.0,0.0,103.0,103.0,0.0,False
ATA_Nat_02,Winkè,ATACORA,P2AE_PBA_BT,2026-05-31,559,-1.0,0.0,103.0,103.0,0.0,False
ATA_Nat_02,Winkè,ATACORA,P2AE_PBA_HTA,2026-04-08,506,2.0,2.0,4.0,2.0,0.5,False
ATA_Nat_02,Winkè,ATACORA,P2AE_PBA_HTA,2026-04-20,518,0.0,2.0,4.0,2.0,0.5,False
ATA_Nat_02,Winkè,ATACORA,P2AE_PBA_HTA,2026-05-31,559,1.0,3.0,4.0,1.0,0.75,False
ATA_Nat_02,Winkè,ATACORA,P2AE_PBA_HTA,2026-08-11,631,2.0,5.0,4.0,0.0,1.25,False
ATA_Nat_02,Winkè,ATACORA,P2AE_TFO,2026-07-09,598,1.0,1.0,1.0,0.0,1.0,False
ATA_Nat_02,Winkè,ATACORA,P2AE_Terre,2026-07-15,604,9.0,9.0,34.0,25.0,0.2647058823529412,False
ATA_Nat_02,Winkè,ATACORA,P2AE_Terre,2026-07-16,605,16.0,25.0,34.0,9.0,0.7352941176470589,False
ATA_Nat_02,Winkè,ATACORA,P2AE_Terre,2026-08-17,637,9.0,34.0,34.0,0.0,1.0,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-04-07,505,1235.0,1235.0,25510.0,24275.0,0.04841238729909839,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-04-12,510,3564.0,4799.0,25510.0,20711.0,0.18812230497843982,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-04-20,518,3005.0,7804.0,25510.0,17706.0,0.30591924735397885,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-04-21,519,1171.81,8975.81,25510.0,16534.190000000002,0.35185456683653465,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-04-22,520,429.0,9404.81,25510.0,16105.19,0.36867150137201093,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-04-23,521,541.0,9945.81,25510.0,15564.19,0.38987887103096824,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-04-24,522,976.12,10921.93,25510.0,14588.07,0.42814308114464916,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-04-25,523,205.0,11126.93,25510.0,14383.07,0.4361791454331635,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-05-04,532,244.0,11370.93,25510.0,14139.07,0.4457440219521756,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-05-05,533,413.0,11783.93,25510.0,13726.07,0.46193375147001176,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-05-06,534,1046.0,12829.93,25510.0,12680.07,0.502937279498236,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-05-07,535,457.0,13286.93,25510.0,12223.07,0.5208518228145825,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-05-08,536,574.0,13860.93,25510.0,11649.07,0.5433528028224226,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-05-09,537,2001.0,15861.93,25510.0,9648.07,0.6217926303410427,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-06-01,560,541.0,16402.93,25510.0,9107.07,0.643,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-06-02,561,89.0,16491.93,25510.0,9018.07,0.6464888279106233,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-06-04,563,308.0,16799.93,25510.0,8710.07,0.658562524500196,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-07-25,614,2135.0,18934.93,25510.0,6575.07,0.7422551940415524,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-07-27,616,1406.71,20341.64,25510.0,5168.360000000001,0.7973986671893375,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-07-28,617,515.24,20856.88,25510.0,4653.119999999999,0.8175962367698942,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-08-10,630,207.0,21063.88,25510.0,4446.119999999999,0.8257107016856136,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_BT,2026-08-22,642,291.02,21354.9,25510.0,4155.0999999999985,0.8371187769502156,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_HTA,2026-06-03,562,89.0,89.0,2850.0,2761.0,0.031228070175438598,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_HTA,2026-06-08,567,194.0,283.0,2850.0,2567.0,0.0992982456140351,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_HTA,2026-07-17,606,446.0,729.0,2850.0,2121.0,0.2557894736842105,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_HTA,2026-07-18,607,773.0,1502.0,2850.0,1348.0,0.5270175438596492,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Cable_HTA,2026-07-25,614,941.0,2443.0,2850.0,407.0,0.8571929824561404,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_DMT,2026-06-02,561,1.0,1.0,3.0,2.0,0.3333333333333333,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_DMT,2026-06-05,564,1.0,2.0,3.0,1.0,0.6666666666666666,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_DMT,2026-06-08,567,1.0,3.0,3.0,0.0,1.0,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Fouille_BT,2026-05-09,537,527.0,527.0,530.0,3.0,0.9943396226415094,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Fouille_HTA,2026-04-08,506,82.0,82.0,83.0,1.0,0.9879518072289156,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_IACM,2026-06-16,575,1.0,1.0,3.0,2.0,0.3333333333333333,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_IACM,2026-06-17,576,2.0,3.0,3.0,0.0,1.0,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_BT,2026-04-07,505,502.0,502.0,539.0,37.0,0.9313543599257885,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_BT,2026-04-20,518,16.0,518.0,539.0,21.0,0.961038961038961,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_BT,2026-05-07,535,2.0,520.0,539.0,19.0,0.9647495361781077,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_BT,2026-05-31,559,-3.0,517.0,539.0,22.0,0.9591836734693877,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_BT,2026-07-16,605,4.0,521.0,539.0,18.0,0.9666048237476809,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_BT,2026-07-19,608,3.0,524.0,539.0,15.0,0.9721706864564007,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_BT,2026-07-24,613,354.0,878.0,539.0,0.0,1.5,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_BT,2026-07-25,614,11.0,889.0,539.0,0.0,1.5,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_BT,2026-07-28,617,1.0,890.0,539.0,0.0,1.5,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_BT,2026-08-12,632,2.0,892.0,539.0,0.0,1.5,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_HTA,2026-04-08,506,43.0,43.0,86.0,43.0,0.5,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_HTA,2026-04-20,518,10.0,53.0,86.0,33.0,0.6162790697674418,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_HTA,2026-05-31,559,3.0,56.0,86.0,30.0,0.6511627906976745,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_HTA,2026-07-16,605,7.0,63.0,86.0,23.0,0.7325581395348837,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_HTA,2026-07-19,608,1.0,64.0,86.0,22.0,0.7441860465116279,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_HTA,2026-07-24,613,17.0,81.0,86.0,5.0,0.9418604651162791,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_HTA,2026-07-25,614,4.0,85.0,86.0,1.0,0.9883720930232558,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_PBA_HTA,2026-08-22,642,6.0,91.0,86.0,0.0,1.058139534883721,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_TFO,2026-07-09,598,1.0,1.0,3.0,2.0,0.3333333333333333,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_TFO,2026-07-11,600,2.0,3.0,3.0,0.0,1.0,False
ATA_Nat_03,Yimporima,ATACORA,P2AE_Terre,2026-08-13,633,2.0,2.0,171.0,169.0,0.011695906432748537,False
ATA_Nat_04,Kantaborifa,ATACORA,P2AE_Cable_BT,2026-06-15,574,76.0,76.0,6416.0,6340.0,0.011845386533665835,False
ATA_Nat_04,Kantaborifa,ATACORA,P2AE_Cable_BT,2026-06-16,575,924.0,1000.0,6416.0,5416.0,0.15586034912718205,False
ATA_Nat_04,Kantaborifa,ATACORA,P2AE_Cable_BT,2026-06-19,578,729.0,1729.0,6416.0,4687.0,0.26948254364089774,False
ATA_Nat_04,Kantaborifa,ATACORA,P2AE_Cable_BT,2026-07-25,614,1170.0,2899.0,6416.0,3517.0,0.45183915211970077,False
ATA_Nat_04,Kantaborifa,ATACORA,P2AE_Cable_BT,2026-07-30,619,691.0,3590.0,6416.0,2826.0,0.5595386533665836,False
ATA_Nat_04,Kantaborifa,ATACORA,P2AE_Cable_BT,2026-07-31,620,1241.0,4831.0,6416.0,1585.0,0.7529613466334164,False
ATA_Nat_04,Kantaborifa,ATACORA,P2AE_Cable_BT,2026-08-21,641,250.0,5081.0,6416.0,1335.0,0.791926433915212,False
ATA_Nat_04,Kantaborifa,ATACORA,P2AE_Cable_HTA,2026-07-25,614,0.0,0.0,330.0,330.0,0.0,True
ATA_Nat_04,Kantaborifa,ATACORA,P2AE_Cable_HTA,2026-08-21,641,49.0,49.0,330.0,281.0,0.1484848484848485,False
ATA_Nat_04,Kantaborifa,ATACORA,P2AE_Fouille_BT,2026-04-06,504,166.0,166.0,166.0,0.0,1.0,False
ATA_Nat_04,Kantaborifa,ATACORA,P2AE_Fouille_BT,2026-05-09,537,-4.0,162.0,166.0,4.0,0.9759036144578314,False
ATA_Nat_04,Kantaborifa,ATACORA,P2AE_Fouille_HTA,2026-04-08,506,8.0,8.0,11.0,3.0,0.7272727272727273,False
ATA_Nat_04,Kantaborifa,ATACORA,P2AE_PBA_BT,2026-04-08,506,134.0,134.0,165.0,31.0,0.8121212121212121,False
